OpDate;Cash_in;SumIn;30dayRate;30dayBack;60DayRate;60dayBack;90dayRate;90dayBack;30dayBackO;60dayBackO;90dayBackO;CashInHand;30dayInvestRate;30dayInvest;60dayInvestRate;60dayInvest;90dayInvestRate;90dayInvest;Inpool;PoolRate;dayInvest;SumInvest
2018/9/5;1305.65;137411.07;0.001666667;2668.17;0.005;1568.37;0.01;1377.44;2663.74;1560.56;1363.8;13376.72;0.29;3862.38;0.26;3480.12;0.37;4916.29;1117.92;0.08;12258.79;549767.82
2018/9/6;683.55;138094.62;0.001666667;2168.86;0.005;1584.84;0.01;1373.89;2165.25;1576.96;1360.29;12031.56;0.29;3536.13;0.26;3120.28;0.4;4797.03;578.12;0.05;11453.44;556118.77
2018/9/7;174.62;138269.23;0.001666667;2471.18;0.005;1481.77;0.01;1652.92;2467.07;1474.4;1636.55;11936.62;0.27;3220.15;0.26;3133.23;0.35;4206.52;1376.72;0.12;10559.9;561100.65
2018/9/8;607.57;138876.8;0.001666667;2426.03;0.005;1720.62;0.01;1796.82;2421.99;1712.06;1779.03;13840.85;0.26;3665.94;0.28;3928.42;0.38;5273.55;972.95;0.07;12867.9;568055.46
2018/9/9;490.83;139367.64;0.001666667;2778.86;0.005;1720.12;0.01;1865.67;2774.24;1711.56;1847.2;14161.44;0.28;4020.26;0.29;4125;0.4;5630.92;385.25;0.03;13776.19;575498.65
2018/9/10;727.97;140095.6;0.001666667;2951.77;0.005;1722.02;0.01;1651.23;2946.86;1713.45;1634.88;13733.41;0.28;3859.78;0.25;3466.06;0.36;4892.15;1515.42;0.11;12217.99;581421.46
2018/9/11;1475.9;141571.51;0.001666667;2388.67;0.005;1845.14;0.01;1448.46;2384.69;1835.96;1434.12;14328.37;0.29;4187.75;0.28;3941.75;0.38;5510.11;688.76;0.05;13639.61;589406.3
2018/9/12;345.8;141917.3;0.001666667;2131.22;0.005;1612.01;0.01;1537.51;2127.68;1603.99;1522.29;11569.25;0.27;3094.63;0.29;3356.7;0.35;4093.82;1024.09;0.09;10545.16;594697.5
2018/9/13;85.33;142002.64;0.001666667;2190.9;0.005;1694.26;0.01;1652.24;2187.25;1685.83;1635.88;12155.79;0.28;3388.8;0.29;3505.05;0.4;4831.65;430.3;0.04;11725.49;600914.03
2018/9/14;199.98;142202.62;0.001666667;2803.54;0.005;1767.38;0.01;1721.65;2798.88;1758.59;1704.6;13184.92;0.25;3302.5;0.25;3338.19;0.36;4722.51;1821.72;0.14;11363.2;606015.16
2018/9/15;1467.05;143669.67;0.001666667;2882.12;0.005;1679.91;0.01;1660.83;2877.32;1671.55;1644.38;15704.89;0.28;4403.23;0.29;4597.81;0.36;5711.44;992.42;0.06;14712.47;614534.37
2018/9/16;307.41;143977.09;0.001666667;3161.47;0.005;1569.59;0.01;1619.67;3156.21;1561.78;1603.63;13972.18;0.29;4076.95;0.27;3787.57;0.36;5060.85;1046.82;0.07;12925.36;621138.11
2018/9/17;292.49;144269.57;0.001666667;2987.36;0.005;1573.69;0.01;1292.55;2982.39;1565.86;1279.75;13020.89;0.27;3533.93;0.26;3430.14;0.36;4636.51;1420.3;0.11;11600.58;626910.7
2018/9/18;598.57;144868.14;0.001666667;1980.78;0.005;1717.45;0.01;1401.7;1977.49;1708.9;1387.82;12193;0.27;3255.97;0.29;3477.39;0.37;4459.24;1000.39;0.08;11192.61;633029.1
2018/9/19;521.7;145389.85;0.001666667;2505.9;0.005;1843.3;0.01;1749.33;2501.73;1834.13;1732.01;13688.51;0.25;3447.41;0.26;3574.83;0.39;5400.61;1265.67;0.09;12422.85;639384.07
2018/9/20;452.84;145842.69;0.001666667;3529.29;0.005;2131.7;0.01;1888.39;3523.41;2121.09;1869.69;16782.07;0.26;4415.08;0.27;4580.9;0.37;6239.86;1546.24;0.09;15235.84;647105.71
2018/9/21;582.35;146425.03;0.001666667;2831.38;0.005;1946.55;0.01;2002.35;2826.67;1936.86;1982.53;15654.92;0.29;4533.96;0.27;4194.8;0.39;6110.58;815.58;0.05;14839.34;655199
2018/9/22;63.83;146488.86;0.001666667;2959.99;0.005;1771.26;0.01;1722.56;2955.06;1762.45;1705.51;13756.24;0.26;3524.15;0.29;4054.57;0.39;5366.85;810.67;0.06;12945.57;661721.55
2018/9/23;1086.56;147575.42;0.001666667;4045.12;0.005;1806.77;0.01;2312.39;4038.39;1797.78;2289.5;18187.16;0.26;4763.54;0.27;4866.53;0.35;6409.3;2147.79;0.12;16039.37;669635.26
2018/9/24;145.84;147721.26;0.001666667;4758.45;0.005;2467.29;0.01;2402.36;4750.53;2455.02;2378.58;21505.86;0.26;5655.86;0.29;6312.38;0.37;8053.21;1484.41;0.07;20021.45;680072.58
2018/9/25;531.8;148253.06;0.001666667;3871.43;0.005;2168.35;0.01;2100.53;3864.99;2157.56;2079.73;18258.8;0.28;5110.99;0.29;5231.47;0.39;7090.93;825.4;0.05;17433.4;689403.7
2018/9/26;851.19;149104.25;0.001666667;3587.12;0.005;2119.57;0.01;3281.48;3581.15;2109.02;3248.99;19603.91;0.25;4938.78;0.26;5135.74;0.35;6942.51;2586.87;0.13;17017.04;697481.58
2018/9/27;84.05;149188.31;0.001666667;5458.39;0.005;3331.82;0.01;3942.05;5449.31;3315.24;3903.02;28070.76;0.28;7893.95;0.29;8094.97;0.38;10719.61;1362.23;0.05;26708.53;711522.54
2018/9/28;1347.93;150536.23;0.001666667;6093.44;0.005;3720.64;0.01;3596.67;6083.3;3702.13;3561.06;29467.4;0.28;8201.94;0.28;8141.12;0.39;11448.36;1675.98;0.06;27791.42;725967.46
2018/9/29;256.42;150792.65;0.001666667;4266.74;0.005;2917.49;0.01;2212.26;4259.64;2902.98;2190.35;20681.87;0.27;5646.79;0.28;5722.3;0.38;7814.39;1498.38;0.07;19183.49;735797.98
2018/9/30;1433.46;152226.11;0.001666667;3975;0.005;2704.07;0.01;2482.87;3968.38;2690.61;2458.28;21211.05;0.28;5837.93;0.3;6321.24;0.37;7816.06;1235.82;0.06;19975.22;746655.92
2018/10/1;1001.47;153227.58;0.001666667;3582.04;0.005;2659.92;0.01;2873.72;3576.08;2646.69;2845.27;20421.02;0.29;5959.98;0.29;5853.73;0.36;7272.18;1335.14;0.07;19085.89;756673.77
2018/10/2;186.92;153414.5;0.001666667;3820.34;0.005;3763.9;0.01;2576.01;3813.99;3745.18;2550.51;21791.97;0.27;5943.8;0.25;5451.03;0.38;8216.92;2180.22;0.1;19611.76;766175.86
2018/10/3;545.11;153959.61;0.001666667;3550.81;0.005;3169.08;0.01;2469.71;3544.9;3153.31;2445.25;21058.37;0.27;5669.54;0.27;5710.39;0.38;8015.34;1663.1;0.08;19395.27;776427.67
2018/10/4;1330.54;155290.15;0.001666667;3868.82;0.005;2742.36;0.01;2065.21;3862.38;2728.72;2044.76;20305.89;0.29;5845.24;0.25;5175.31;0.4;8025.88;1259.45;0.06;19046.44;786838.24
2018/10/5;892.85;156183;0.001666667;3542.02;0.005;2107.44;0.01;2070.99;3536.13;2096.96;2050.48;17556.33;0.3;5220.73;0.28;4989.53;0.38;6665.66;680.41;0.04;16875.92;796030.59
2018/10/6;670.66;156853.66;0.001666667;3225.52;0.005;2581.18;0.01;2135.15;3220.15;2568.33;2114.01;17195.43;0.27;4561.92;0.28;4868.69;0.38;6512.29;1252.53;0.07;15942.9;804070.99
2018/10/7;1017.37;157871.03;0.001666667;3672.05;0.005;2590.62;0.01;2366.15;3665.94;2577.73;2342.72;19485.11;0.3;5756.98;0.27;5290.72;0.36;6998.35;1439.05;0.07;18046.05;813530.65
2018/10/8;259.19;158130.22;0.001666667;4026.97;0.005;2622.07;0.01;2291.64;4020.26;2609.03;2268.95;19537.15;0.29;5759.44;0.28;5431.32;0.37;7310.93;1035.46;0.05;18501.7;823134.1
2018/10/9;672.71;158802.93;0.001666667;3866.22;0.005;2180.97;0.01;2297.42;3859.78;2170.11;2274.67;18357.35;0.29;5351.41;0.29;5321.8;0.35;6501.17;1182.96;0.06;17174.39;832003.92
2018/10/10;196.07;158999;0.001666667;4194.73;0.005;2322.38;0.01;2087.61;4187.75;2310.83;2066.94;18549.25;0.27;5026.57;0.28;5166.82;0.39;7222.09;1133.78;0.06;17415.48;840853.88
2018/10/11;463.16;159462.16;0.001666667;3099.79;0.005;2602.67;0.01;2252.88;3094.63;2589.72;2230.57;17467.2;0.28;4881.74;0.28;4903.42;0.36;6249.7;1432.34;0.08;16034.86;848973.82
2018/10/12;1434.26;160896.42;0.001666667;3394.45;0.005;2497.86;0.01;2451.9;3388.8;2485.44;2427.62;19512.66;0.26;5045.97;0.29;5626.17;0.37;7311.51;1529.01;0.08;17983.65;858655.62
2018/10/13;43.06;160939.48;0.001666667;3308;0.005;2696.84;0.01;2422.99;3302.5;2683.42;2399;18384.82;0.27;4908.55;0.26;4689.09;0.37;6816.68;1970.49;0.11;16414.33;866685.02
2018/10/14;417.07;161356.55;0.001666667;4410.56;0.005;2535.45;0.01;2114.52;4403.23;2522.84;2093.59;20467.76;0.26;5282.2;0.26;5291.32;0.38;7686.28;2207.95;0.11;18259.81;875925.17
2018/10/15;1474.85;162831.39;0.001666667;4083.74;0.005;2268.16;0.01;2198.43;4076.95;2256.87;2176.66;20743.61;0.28;5816.69;0.3;6178.72;0.36;7416.46;1331.74;0.06;19411.87;886826.56
2018/10/16;1365.53;164196.92;0.001666667;3539.82;0.005;2269.37;0.01;2528.48;3533.93;2258.08;2503.44;19330.39;0.25;4841.65;0.3;5765.35;0.38;7286.9;1436.48;0.07;17893.91;896425.02
2018/10/17;1001.45;165198.38;0.001666667;3261.4;0.005;3133.91;0.01;2509.4;3255.97;3118.32;2484.55;20201.48;0.27;5443.59;0.29;5888.34;0.36;7358.53;1511.01;0.07;18690.46;906256.64
2018/10/18;1452.37;166650.74;0.001666667;3453.16;0.005;2548.52;0.01;3009.18;3447.41;2535.84;2979.39;20936.89;0.27;5730.79;0.26;5452.55;0.37;7717.01;2036.54;0.1;18900.35;916194.35
2018/10/19;1162.45;167813.19;0.001666667;4422.44;0.005;2832.83;0.01;2656.8;4415.08;2818.73;2630.49;22975.36;0.28;6480.22;0.27;6272.59;0.38;8818.42;1404.13;0.06;21571.23;927901.27
2018/10/20;972.98;168786.17;0.001666667;4541.52;0.005;2575.35;0.01;2522.88;4533.96;2562.54;2497.9;21611.27;0.27;5747.5;0.29;6316.69;0.39;8500.05;1047.02;0.05;20564.25;938871.11
2018/10/21;902.91;169689.08;0.001666667;3530.02;0.005;2158.49;0.01;2577.49;3524.15;2147.76;2551.97;18439.8;0.27;5067.14;0.26;4808.98;0.38;7063.94;1499.75;0.08;16940.05;947587.29
2018/10/22;804.29;170493.37;0.001666667;4771.48;0.005;2879.59;0.01;3259.41;4763.54;2865.27;3227.14;24070.46;0.27;6394.27;0.28;6637.79;0.37;8890.8;2147.61;0.09;21922.85;958654.2
2018/10/23;1335.01;171828.37;0.001666667;5665.28;0.005;3553.51;0.01;3128.19;5655.86;3535.83;3097.22;28118.5;0.26;7188.92;0.27;7592.82;0.37;10495.33;2841.43;0.1;25277.08;971642.37
2018/10/24;727.14;172555.52;0.001666667;5119.51;0.005;3032.31;0.01;2759.24;5110.99;3017.22;2731.92;25339.76;0.28;7171.18;0.25;6441.73;0.38;9650.25;2076.61;0.08;23263.15;984045.39
2018/10/25;1310.47;173865.99;0.001666667;4947.01;0.005;2969.58;0.01;4395.18;4938.78;2954.81;4351.67;27944.11;0.29;8106.97;0.26;7357.48;0.36;9927.52;2552.14;0.09;25391.97;997192.11
2018/10/26;7.47;173873.45;0.001666667;7907.1;0.005;4323.25;0.01;5429.62;7893.95;4301.74;5375.86;37791.14;0.3;11259.08;0.3;11214.32;0.36;13714.68;1603.05;0.04;36188.08;1015808.64
2018/10/27;915.33;174788.78;0.001666667;8215.61;0.005;4211.92;0.01;4242.63;8201.94;4190.97;4200.63;35782.09;0.27;9794.18;0.27;9701.51;0.38;13445.07;2841.33;0.08;32940.75;1032155.86
2018/10/28;742.75;175531.53;0.001666667;5656.2;0.005;3595.76;0.01;3507.56;5646.79;3577.87;3472.83;29041.11;0.27;7858.89;0.26;7505.29;0.39;11422.46;2254.46;0.08;26786.65;1046245.01
2018/10/29;1383.61;176915.14;0.001666667;5847.66;0.005;4080.39;0.01;3978.02;5837.93;4060.09;3938.63;31380.8;0.27;8415.37;0.26;8040.57;0.36;11143.65;3781.22;0.12;27599.58;1060007.93
2018/10/30;436.89;177352.03;0.001666667;5969.91;0.005;5252.48;0.01;5121.2;5959.98;5226.35;5070.49;36818.52;0.25;9258.1;0.26;9499.77;0.36;13324.83;4735.83;0.13;32082.69;1075833.8
2018/10/31;846.59;178198.62;0.001666667;5953.71;0.005;5928.84;0.01;4617.41;5943.8;5899.34;4571.69;38497.21;0.29;11323.83;0.29;11172.17;0.39;14989.35;1011.86;0.03;37485.35;1096904.31
2018/11/1;322.35;178520.97;0.001666667;5678.98;0.005;4597.71;0.01;3487.73;5669.54;4574.83;3453.19;28796.19;0.25;7329.92;0.29;8464.64;0.38;11047.95;1953.68;0.07;26842.51;1110049.26
2018/11/2;1325.59;179846.55;0.001666667;5854.99;0.005;3834.23;0.01;2901.11;5845.24;3815.16;2872.38;28402.38;0.28;7887.2;0.27;7724.09;0.37;10463.1;2327.99;0.08;26074.39;1123590.86
2018/11/3;636.54;180483.09;0.001666667;5229.43;0.005;3461.98;0.01;3604.61;5220.73;3444.76;3568.92;27494.95;0.27;7537.22;0.28;7744.4;0.35;9658.8;2554.54;0.09;24940.42;1136296.87
2018/11/4;895.79;181378.88;0.001666667;4569.53;0.005;3865.46;0.01;3523.03;4561.92;3846.23;3488.15;27304.65;0.25;6828.69;0.29;8009.46;0.37;10172.32;2294.18;0.08;25010.47;1149411.04
2018/11/5;581.94;181960.82;0.001666667;5766.58;0.005;3259.97;0.01;3449.95;5756.98;3243.75;3415.79;27769.14;0.28;7775.96;0.29;8054.7;0.36;9999.37;1939.11;0.07;25830.02;1162824.53
2018/11/6;107.91;182068.73;0.001666667;5769.04;0.005;3497.52;0.01;2650.51;5759.44;3480.12;2624.27;25827.93;0.29;7399.73;0.29;7578.78;0.36;9383.13;1466.29;0.06;24361.64;1175322.34
2018/11/7;951.75;183020.48;0.001666667;5360.33;0.005;3135.89;0.01;3274.58;5351.41;3120.28;3242.16;25902.7;0.27;7070.27;0.29;7543.14;0.4;10303.68;985.62;0.04;24917.09;1188525.57
2018/11/8;808.86;183829.34;0.001666667;5034.94;0.005;3148.89;0.01;3666.71;5026.57;3133.23;3630.41;25435.23;0.26;6723.63;0.28;7162.98;0.39;10035.92;1512.7;0.06;23922.53;1200657.9
2018/11/9;980.24;184809.58;0.001666667;4889.88;0.005;3948.06;0.01;3608.88;4881.74;3928.42;3573.14;27323.05;0.27;7467.08;0.29;7864.66;0.4;10872.49;1118.82;0.04;26204.23;1214478.83
2018/11/10;588.28;185397.86;0.001666667;5054.38;0.005;4145.62;0.01;3757.6;5045.97;4125;3720.4;27556.09;0.27;7382.3;0.3;8248.9;0.39;10775.76;1149.12;0.04;26406.97;1227994.42
2018/11/11;777.37;186175.23;0.001666667;4916.73;0.005;3483.39;0.01;3358.17;4908.55;3466.06;3324.92;25384.3;0.29;7410.44;0.27;6855.04;0.38;9579.24;1539.58;0.06;23844.72;1240139.62
2018/11/12;755.65;186930.88;0.001666667;5291;0.005;3961.46;0.01;2858.02;5282.2;3941.75;2829.72;26459.38;0.29;7679.66;0.26;6769.28;0.36;9539.23;2471.22;0.09;23988.16;1252074.11
2018/11/13;361.54;187292.42;0.001666667;5826.39;0.005;3373.49;0.01;3250.63;5816.69;3356.7;3218.44;27675.11;0.27;7436.3;0.29;7944.82;0.37;10316.56;1977.43;0.07;25697.68;1265379.94
2018/11/14;889.05;188181.47;0.001666667;4849.72;0.005;3522.57;0.01;4352.07;4841.65;3505.05;4308.98;28246.51;0.3;8416.04;0.28;7867.99;0.39;10948.96;1013.52;0.04;27232.99;1279957.26
2018/11/15;141.71;188323.18;0.001666667;5452.67;0.005;3354.88;0.01;3546.85;5443.59;3338.19;3511.73;25803.15;0.28;7158.49;0.25;6535.12;0.37;9493.6;2615.93;0.1;23187.21;1290850.95
2018/11/16;1145.29;189468.47;0.001666667;5740.34;0.005;4620.8;0.01;4286.17;5730.79;4597.81;4243.73;32980.86;0.27;8967.05;0.28;9384.64;0.36;12002.76;2626.41;0.08;30354.45;1306633.08
2018/11/17;1051.86;190520.33;0.001666667;6491.03;0.005;3806.51;0.01;4018.59;6480.22;3787.57;3978.8;32240.98;0.29;9473.53;0.26;8253.52;0.36;11627.59;2886.33;0.09;29354.65;1321741.13
2018/11/18;573.9;191094.23;0.001666667;5757.08;0.005;3447.29;0.01;3114.53;5747.5;3430.14;3083.69;28040.47;0.3;8273.92;0.28;7826.05;0.35;9878.75;2061.75;0.07;25978.71;1335458.51
2018/11/19;570.52;191664.75;0.001666667;5075.58;0.005;3494.78;0.01;3711.81;5067.14;3477.39;3675.06;27134.04;0.27;7313.27;0.28;7558.42;0.36;9726.48;2535.88;0.09;24598.17;1347837.09
2018/11/20;223.22;191887.97;0.001666667;6404.92;0.005;3592.7;0.01;4683.08;6394.27;3574.83;4636.71;32045.59;0.27;8575.21;0.29;9389.77;0.36;11434.94;2645.67;0.08;29399.92;1362631.21
2018/11/21;407.47;192295.44;0.001666667;7200.9;0.005;4603.8;0.01;4182.29;7188.92;4580.9;4140.89;34950.85;0.28;9885.57;0.29;9976.47;0.37;13053.73;2035.08;0.06;32915.76;1379636.27
2018/11/22;1476.95;193772.39;0.001666667;7183.13;0.005;4215.78;0.01;4091.35;7171.18;4194.8;4050.84;34419.12;0.27;9462.42;0.29;9965.79;0.38;13181.81;1809.1;0.05;32610.02;1396829.46
2018/11/23;248.01;194020.4;0.001666667;8120.48;0.005;4074.84;0.01;5560.07;8106.97;4054.57;5505.02;37479.06;0.25;9470;0.26;9593.07;0.36;13522.17;4893.82;0.13;32585.24;1411748.14
2018/11/24;296.24;194316.64;0.001666667;11277.85;0.005;4890.86;0.01;6587.59;11259.08;4866.53;6522.37;50594.34;0.3;15157.81;0.29;14644.21;0.37;18620.9;2171.42;0.04;48422.92;1437523.08
2018/11/25;335.46;194652.1;0.001666667;9810.5;0.005;6343.95;0.01;5540.42;9794.18;6312.38;5485.57;45793.88;0.26;12079.99;0.29;13229.69;0.39;17844.52;2639.67;0.06;43154.2;1459085.16
2018/11/26;1052.45;195704.55;0.001666667;7871.99;0.005;5257.63;0.01;5604.27;7858.89;5231.47;5548.79;41065.17;0.27;10960.55;0.26;10749.13;0.38;15605.57;3749.92;0.09;37315.24;1477761.25
2018/11/27;348.86;196053.41;0.001666667;8429.39;0.005;5161.42;0.01;7284.1;8415.37;5135.74;7211.98;45736.79;0.26;11874.53;0.3;13529.96;0.38;17507.38;2824.92;0.06;42911.87;1499910.03
2018/11/28;140.69;196194.1;0.001666667;9273.53;0.005;8135.44;0.01;7254.7;9258.1;8094.97;7182.87;52165.21;0.26;13473.17;0.26;13550.69;0.39;20277.7;4863.65;0.09;47301.55;1522675.65
2018/11/29;;196194.1;;11342.7;0.005;8181.83;0.01;5791.36;11323.83;8141.12;5734.02;55378.51;0.26;14499.79;0.28;15682.24;0.36;19817.79;5378.7;0.1;49999.81;1547476.5
2018/11/30;;196194.1;;7342.13;0.005;5750.92;0.01;5357.37;7329.92;5722.3;5304.32;42185.66;0.25;10607.03;0.29;12206.6;0.36;15306.67;4065.36;0.1;38120.3;1567240.25
2018/12/1;;196194.1;;7900.34;0.005;6352.84;0.01;5175.05;7887.2;6321.24;5123.81;42825.84;0.27;11558.47;0.27;11432.07;0.36;15462.83;4372.46;0.1;38453.37;1586361.38
2018/12/2;;196194.1;;7549.78;0.005;5883;0.01;4956.16;7537.22;5853.73;4907.09;41059.45;0.25;10433.32;0.29;11981.58;0.39;15928.99;2715.56;0.07;38343.89;1606407.23
2018/12/3;;196194.1;;6840.07;0.005;5478.29;0.01;5043.01;6828.69;5451.03;4993.08;37349.71;0.28;10609.75;0.29;10805.95;0.36;13583.98;2350.03;0.06;34999.68;1624134.11
2018/12/4;;196194.1;;7788.92;0.005;5738.95;0.01;4965.45;7775.96;5710.39;4916.29;39245.98;0.29;11204.99;0.27;10539.03;0.36;14165.65;3336.31;0.09;35909.67;1641641.15
2018/12/5;;196194.1;;7412.07;0.005;5201.19;0.01;4845;7399.73;5175.31;4797.03;38166.63;0.3;11395.1;0.29;11079.3;0.36;13701.87;1990.36;0.05;36176.27;1660445.35
2018/12/6;;196194.1;;7082.05;0.005;5014.48;0.01;4248.58;7070.27;4989.53;4206.52;34601.78;0.26;8856.9;0.28;9723.82;0.39;13339.52;2681.54;0.08;31920.24;1676099.28
2018/12/7;;196194.1;;6734.84;0.005;4893.03;0.01;5326.28;6723.63;4868.69;5273.55;36501.55;0.25;9130.11;0.29;10450.98;0.37;13663.57;3256.89;0.09;33244.66;1692478.07
2018/12/8;;196194.1;;7479.52;0.005;5317.17;0.01;5687.23;7467.08;5290.72;5630.92;40129.54;0.28;11273.25;0.29;11785.33;0.37;14704.05;2366.91;0.06;37762.63;1711851.98
2018/12/9;;196194.1;;7394.6;0.005;5458.47;0.01;4941.07;7382.3;5431.32;4892.15;37866.83;0.28;10415.95;0.29;11114.39;0.39;14687.58;1648.92;0.04;36217.92;1730364.13
2018/12/10;;196194.1;;7422.79;0.005;5348.41;0.01;5565.21;7410.44;5321.8;5510.11;38227.69;0.28;10537.35;0.3;11318.75;0.39;14940.41;1431.17;0.04;36796.52;1748918.29
2018/12/11;;196194.1;;7692.46;0.005;5192.66;0.01;4134.76;7679.66;5166.82;4093.82;35391.34;0.28;9821.63;0.28;9981.38;0.38;13376;2212.34;0.06;33179.01;1765156.99
2018/12/12;;196194.1;;7448.69;0.005;4927.94;0.01;4879.97;7436.3;4903.42;4831.65;36640.31;0.3;10829.14;0.26;9418.52;0.36;13007.5;3385.14;0.09;33255.17;1781240.79
2018/12/13;;196194.1;;8430.07;0.005;5654.3;0.01;4769.74;8416.04;5626.17;4722.51;41003.97;0.27;11180.82;0.29;11694.68;0.39;16142.89;1985.58;0.05;39018.39;1801494.46
2018/12/14;;196194.1;;7170.42;0.005;4712.54;0.01;5768.55;7158.49;4689.09;5711.44;37196.11;0.28;10581.51;0.28;10457.01;0.38;14241.96;1915.63;0.05;35280.48;1819215.92
2018/12/15;;196194.1;;8981.99;0.005;5317.78;0.01;5111.46;8967.05;5291.32;5060.85;40646.09;0.29;11674.36;0.28;11277.94;0.36;14751.24;2942.55;0.07;37703.54;1837600.23
2018/12/16;;196194.1;;9489.32;0.005;6209.61;0.01;4682.88;9473.53;6178.72;4636.51;43613.12;0.28;12374.36;0.27;11639.85;0.39;17144.89;2454.02;0.06;41159.1;1858470.57
2018/12/17;;196194.1;;8287.71;0.005;5794.18;0.01;4503.83;8273.92;5765.35;4459.24;39538.25;0.28;10944.59;0.27;10674.94;0.36;14158.29;3760.42;0.1;35777.83;1875749.89
2018/12/18;;196194.1;;7325.46;0.005;5917.78;0.01;5454.61;7313.27;5888.34;5400.61;41060.48;0.27;11068.7;0.28;11365.94;0.37;15010.7;3615.14;0.09;37445.34;1894593.02
2018/12/19;;196194.1;;8589.5;0.005;5479.81;0.01;6302.25;8575.21;5452.55;6239.86;44254.32;0.26;11329.81;0.25;11151.9;0.35;15641.74;6130.87;0.14;38123.45;1912448.86
2018/12/20;;196194.1;;9902.04;0.005;6303.95;0.01;6171.68;9885.57;6272.59;6110.58;50777.28;0.26;13043.5;0.29;14974.97;0.39;19866.72;2892.1;0.06;47885.18;1938065.31
2018/12/21;;196194.1;;9478.19;0.005;6348.28;0.01;5420.52;9462.42;6316.69;5366.85;45285.06;0.29;13194.51;0.25;11350.36;0.39;17621.19;3119;0.07;42166.06;1959085.4
2018/12/22;;196194.1;;9485.78;0.005;4833.02;0.01;6473.4;9470;4808.98;6409.3;44599.49;0.29;13027;0.28;12431.45;0.38;16747.86;2393.18;0.05;42206.31;1980603.42
2018/12/23;;196194.1;;15183.07;0.005;6670.97;0.01;8133.74;15157.81;6637.79;8053.21;62229.77;0.28;17552.55;0.29;18356.58;0.39;24138.87;2181.76;0.04;60048;2010802.62
2018/12/24;;196194.1;;12100.12;0.005;7630.78;0.01;7161.84;12079.99;7592.82;7090.93;55838.24;0.26;14246.67;0.29;16249.08;0.39;21885.44;3457.06;0.06;52381.19;2036420.07
2018/12/25;;196194.1;;10978.81;0.005;6473.94;0.01;7011.94;10960.55;6441.73;6942.51;52266.54;0.27;14261.37;0.27;14338.37;0.36;19059.78;4607.03;0.09;47659.51;2059734.8
2018/12/26;;196194.1;;11894.32;0.005;7394.26;0.01;10826.81;11874.53;7357.48;10719.61;64674.03;0.29;18553.67;0.25;16213.27;0.39;25284.16;4622.92;0.07;60051.1;2089834.29
2018/12/27;;196194.1;;13495.62;0.005;11270.4;0.01;11562.84;13473.17;11214.32;11448.36;77087.63;0.28;21294.76;0.26;20294.65;0.37;28596.99;6901.23;0.09;70186.4;2123884.84
2018/12/28;;196194.1;;14499.79;0.005;9750.02;0.01;7892.53;14499.79;9701.51;7814.39;71059.26;0.28;20067.13;0.29;20935.15;0.37;25952.41;4104.56;0.06;66954.7;2158823.85
2018/12/29;;196194.1;;10607.03;0.005;7542.82;0.01;7894.22;10607.03;7505.29;7816.06;56077.01;0.3;16729.04;0.26;14842.73;0.38;21289.74;3215.51;0.06;52861.5;2185756.97
2018/12/30;;196194.1;;11558.47;0.005;8080.77;0.01;7344.9;11558.47;8040.57;7272.18;57070.86;0.25;14424.29;0.29;16430.32;0.38;21834.21;4382.03;0.08;52688.83;2211574.58
2018/12/31;;196194.1;;10433.32;0.005;9547.27;0.01;8299.09;10433.32;9499.77;8216.92;60811.73;0.26;15739.51;0.28;17188.84;0.39;23577.61;4305.76;0.07;56505.97;2239930.54
2019/1/1;;196194.1;;10609.75;0.005;11228.03;0.01;8095.5;10609.75;11172.17;8015.34;64036.3;0.28;17854.9;0.26;16955.08;0.36;22821.24;6405.08;0.1;57631.22;2267764.5
2019/1/2;;196194.1;;11204.99;0.005;8506.97;0.01;8106.14;11204.99;8464.64;8025.88;61918.7;0.26;15883;0.29;17961.95;0.38;23584.44;4489.3;0.07;57429.4;2297498.37
2019/1/3;;196194.1;;11395.1;0.005;7762.71;0.01;6732.31;11395.1;7724.09;6665.66;56164.27;0.26;14589.55;0.28;15534.47;0.37;20516.11;5524.14;0.1;50640.13;2322353.65
2019/1/4;;196194.1;;8856.9;0.005;7783.12;0.01;6577.41;8856.9;7744.4;6512.29;51855.17;0.29;14821.48;0.26;13245.92;0.35;18340.75;5447.02;0.11;46408.15;2345648.21
2019/1/5;;196194.1;;9130.11;0.005;8049.5;0.01;7068.34;9130.11;8009.46;6998.35;53832.9;0.26;13766.84;0.3;16035.89;0.36;19557.92;4472.25;0.08;49360.65;2370870.94
2019/1/6;;196194.1;;11273.25;0.005;8094.97;0.01;7384.04;11273.25;8054.7;7310.93;57863.39;0.29;16975.45;0.28;16460.23;0.38;22034.48;2393.23;0.04;55470.16;2399702.22
2019/1/7;;196194.1;;10415.95;0.005;7616.67;0.01;6566.18;10415.95;7578.78;6501.17;51487.93;0.3;15236.86;0.27;13749.49;0.36;18421;4080.59;0.08;47407.34;2422613.67
2019/1/8;;196194.1;;10537.35;0.005;7580.86;0.01;7294.31;10537.35;7543.14;7222.09;54795.68;0.29;15810.65;0.27;14638.67;0.38;20795.46;3550.9;0.06;51244.78;2448555.87
2019/1/9;;196194.1;;9821.63;0.005;7198.8;0.01;6312.19;9821.63;7162.98;6249.7;50117.83;0.3;14905.81;0.27;13602.17;0.36;17858.18;3751.67;0.07;46366.16;2471687.72
